lat,lng,water_vapour
13.420515,90.90459,3635
13.460041,90.89315,3468
13.509746,90.886215,3627
13.5494375,90.87439,3444
13.599141,90.867455,3821
13.6385975,90.85596,3687
13.688301,90.849014,3635
13.7279825,90.83713,3800
13.777685,90.830185,3718
13.817202,90.818886,3681
13.866905,90.81195,3618
13.906549,90.80004,3578
13.956253,90.7931,4021
13.995778,90.781746,3759
14.045482,90.7748,3788
14.085106,90.76283,3755
14.134809,90.75589,3792
14.174275,90.74446,3494
14.223979,90.73752,3742
14.263669,90.725685,3489
14.313372,90.71874,3545
14.3529215,90.70732,3374
14.402624,90.70038,3518
14.442237,90.68845,3537
14.491939,90.68151,3550
14.531443,90.67012,3433
14.581145,90.66317,3781
14.620816,90.651215,3315
14.670518,90.644264,3352
14.710035,90.63289,3421
14.759739,90.62594,3558
14.7993555,90.61403,3848
14.849058,90.60707,3813
14.888583,90.595634,3637
14.938286,90.58868,3852
14.977946,90.57677,3611
15.027648,90.56981,3736
15.06716,90.55836,3853
15.116862,90.55141,3675
15.156497,90.53958,3922
15.206199,90.532616,3967
15.245727,90.52121,3880
15.295429,90.51425,3638
15.335045,90.50228,3798
15.384747,90.495316,3673
15.424323,90.48392,3931
15.474026,90.47695,3579
15.513593,90.46499,3726
15.563294,90.45802,3885
15.602899,90.44669,3831
15.652601,90.43973,3848
15.692182,90.427826,3814
15.741883,90.42086,3728
15.781365,90.40939,3624
15.831067,90.40243,3837
15.870718,90.390495,3786
15.92042,90.38352,3826
15.959943,90.37209,3541
16.009645,90.36512,3651
16.04927,90.353226,3886
16.098972,90.346245,3802
16.138523,90.334854,3871
16.188225,90.32787,3928
16.227846,90.315865,3801
16.277548,90.30888,3718
16.317053,90.29745,3499
16.366755,90.29047,3518
16.406439,90.2786,3575
16.456139,90.27162,3372
16.495634,90.26019,3526
16.545336,90.253204,3320
16.584957,90.241295,3516
16.634659,90.23431,3358
16.674181,90.22276,3540
16.723883,90.21577,3669
16.763554,90.20391,3785
16.813255,90.196915,3752
16.852692,90.18544,3659
16.902393,90.178444,3648
16.94203,90.16652,3611
16.99173,90.15952,3355
17.031307,90.14801,3486
17.081009,90.141014,3529
17.120558,90.12903,3574
17.170258,90.122025,3474
17.209862,90.110695,3346
17.259563,90.10369,3522
17.299118,90.09166,3452
17.348818,90.084656,3383
17.388336,90.07327,3250
17.438036,90.06626,3416
17.477688,90.05435,3395
17.527388,90.04734,3170
17.566898,90.03575,3205
17.6166,90.02874,3154
17.656246,90.016815,3298
17.705948,90.009796,3378
17.74547,89.99834,3304
17.795172,89.99132,3193
17.83475,89.979385,3268
17.884449,89.97236,-9999
17.923985,89.96095,3400
17.973686,89.953926,3213
18.013283,89.94186,3424
18.062983,89.93483,3296
18.102505,89.92344,3045
18.152205,89.91641,3294
18.19177,89.9044,3104
18.241472,89.89737,3359
18.281046,89.88601,3131
18.330748,89.878975,3083
18.370365,89.86699,3280
18.420067,89.85995,-9999
18.459536,89.84836,-9999
18.509237,89.84132,3403
18.548864,89.82942,3436
18.598564,89.82237,-9999
18.638058,89.8109,3301
18.68776,89.803856,3495
18.727383,89.79183,3216
18.777084,89.78478,3331
18.816586,89.77338,3287
18.866287,89.76632,3295
18.905907,89.75421,3293
18.955606,89.747154,3185
18.995157,89.7357,3325
19.044859,89.728645,3280
19.084412,89.71665,3141
19.134113,89.70959,3345
19.173615,89.69805,3218
19.223316,89.69099,3322
19.262924,89.679085,3196
19.312624,89.67201,3382
19.352139,89.660385,3291
19.401838,89.653305,3264
19.441504,89.64145,3400
19.491203,89.63437,3447
19.530674,89.6228,3331
19.580374,89.61572,3328
19.6199,89.603676,3363
19.669598,89.59659,3341
19.709167,89.5851,3305
19.758867,89.57801,3417
19.79838,89.56596,3396
19.84808,89.558876,3357
19.887684,89.54736,3454
19.937386,89.54027,3356
19.977,89.52832,3378
20.0267,89.52122,3376
20.066174,89.5096,3499
20.115875,89.502495,3400
20.15547,89.49054,3420
20.205172,89.48344,3428
20.244686,89.47189,3408
20.294388,89.46478,3403
20.33397,89.452805,3434
20.383667,89.44569,3435
20.423178,89.4342,3392
20.47288,89.42708,3661
20.512436,89.414894,3816
20.562136,89.407776,-9999
20.601658,89.39626,-9999
20.65136,89.38914,-9999
20.690954,89.3772,-9999
20.740656,89.37007,-9999
20.78009,89.35844,-9999
20.82979,89.3513,-9999
20.869396,89.33929,-9999
20.919096,89.33215,-9999
20.958593,89.32052,-9999
21.008293,89.31338,-9999
21.047892,89.301445,-9999
21.097591,89.2943,-9999
21.137096,89.282684,-9999
21.186798,89.275536,-9999
21.226397,89.26348,-9999
21.276096,89.256325,-9999
21.315567,89.2448,-9999
21.365267,89.23764,-9999
21.40484,89.22549,-9999
21.45454,89.21833,-9999
21.494045,89.20685,-9999
21.543745,89.19968,-9999
21.583345,89.18749,-9999
21.633045,89.18032,-9999
21.672497,89.16882,-9999
21.722198,89.16165,-9999
21.761768,89.14963,-9999
21.811464,89.14241,-9999
21.850943,89.130775,-9999
21.900642,89.12359,-9999
21.940248,89.1115,-9999
21.989948,89.10431,-9999
22.029392,89.09268,-9999
22.079092,89.08549,-9999
22.118694,89.07341,3488
22.168394,89.06621,3575
22.207867,89.054695,3361
22.257568,89.04749,3397
22.297112,89.035286,3449
22.34681,89.02806,-9999
22.386333,89.01656,-9999
22.436033,89.00935,-9999
22.47558,88.99724,-9999
22.52528,88.990005,-9999
22.56479,88.97835,-9999
22.614494,88.97115,-9999
10.595429,91.43097,3778
10.644956,91.42406,3888
10.684763,91.41206,3917
10.734288,91.40515,3961
10.773969,91.39377,3971
10.823495,91.386856,-9999
10.863311,91.37488,-9999
10.912836,91.36797,-9999
10.9525795,91.35654,-9999
11.002106,91.349625,-9999
11.041913,91.33784,-9999
11.091438,91.330925,-9999
11.131138,91.319466,-9999
11.180663,91.31255,-9999
11.220496,91.300575,-9999
11.2700205,91.29366,-9999
11.309722,91.28226,-9999
11.359247,91.27535,4361
11.399057,91.26344,4002
11.448582,91.25654,3942
11.488274,91.245155,3943
11.537799,91.23825,-9999
11.577671,91.226326,-9999
11.627194,91.21941,-9999
11.666891,91.208015,3895
11.716416,91.20111,-9999
11.756223,91.189156,3804
11.805747,91.18224,3560
11.845447,91.17083,3709
11.894971,91.16392,3722
11.934806,91.15208,3587
11.98433,91.145164,3856
12.024058,91.13368,3644
12.073583,91.12676,3732
12.113379,91.11487,3656
12.162902,91.107956,3517
12.202637,91.0965,3286
12.252161,91.089584,3575
12.291941,91.0776,3712
12.341464,91.07069,3846
12.381198,91.059364,3496
12.430722,91.05245,3738
12.470524,91.04052,3438
12.520047,91.0336,3198
12.559786,91.02221,3591
12.60931,91.0153,3624
12.649108,91.00333,3299
12.69863,90.996414,3240
12.738373,90.98496,3460
12.787896,90.97804,3497
12.827697,90.96618,3560
12.877219,90.95926,3376
12.916923,90.94783,3555
12.966446,90.94091,3645
13.00628,90.928955,3523
13.055802,90.92204,3606
13.095525,90.91057,3448
13.145047,90.90365,3340
13.184883,90.89178,3798
13.2344055,90.88486,3507
13.274085,90.87342,3771
13.323608,90.8665,3422
13.363432,90.85457,3634
13.412954,90.84765,3733
13.452664,90.83618,3504
13.502187,90.829254,3816
13.542061,90.8174,3522
13.591582,90.81047,3808
13.631225,90.79894,3869
13.680747,90.792015,3696
13.720609,90.78009,3813
13.77013,90.77316,3892
13.809831,90.76183,3812
13.859353,90.754906,3731
13.8991785,90.74295,3707
13.9487,90.73602,3935
13.988411,90.72465,3869
14.037933,90.71772,3942
14.077739,90.7057,3697
14.127259,90.69877,3653
14.166912,90.68732,3535
14.2164345,90.68039,3758
14.256305,90.66852,3566
14.305826,90.66158,3451
14.345559,90.65014,3446
14.3950815,90.6432,3695
14.434876,90.63125,3527
14.484397,90.62431,3538
14.524084,90.61288,3614
14.573606,90.60594,3940
14.613459,90.59396,3396
14.662979,90.58702,3432
14.702681,90.57561,3511
14.752202,90.56867,3751
14.792001,90.55672,3905
14.841521,90.549774,3767
14.88123,90.53831,3654
14.930751,90.531364,3842
14.9705925,90.51941,3706
15.020113,90.51246,3643
15.059809,90.500984,3895
15.10933,90.49403,3640
15.149147,90.48218,3872
15.198668,90.47523,3938
15.238377,90.463776,3913
15.287898,90.456825,3635
15.327697,90.44482,3743
15.377217,90.43787,3665
15.416975,90.42643,3894
15.466496,90.41947,3703
15.5062475,90.407486,3694
15.555767,90.40053,3913
15.595553,90.38916,3810
15.645074,90.3822,3757
15.684838,90.37027,3800
15.734359,90.36331,3768
15.774025,90.351814,3705
15.823545,90.34486,3834
15.863377,90.332886,3832
15.912897,90.32592,3903
15.952603,90.31445,3666
16.002123,90.30749,3810
16.041933,90.29557,3963
16.091454,90.288605,3912
16.131186,90.27716,3704
16.180706,90.270195,3848
16.22051,90.25815,3589
16.27003,90.25118,3437
16.309717,90.23971,3466
16.359238,90.232735,3434
16.399103,90.22084,3626
16.448622,90.21386,3336
16.4883,90.2024,3482
16.53782,90.19543,3443
16.577623,90.18347,3513
16.627144,90.17649,3354
16.66685,90.16492,3500
16.716368,90.157936,3730
16.756222,90.146034,3584
16.80574,90.13905,3685
16.845364,90.12753,3547
16.894882,90.12055,3635
16.9347,90.1086,3665
16.98422,90.10161,3529
17.023977,90.09006,3582
17.073498,90.08306,3543
17.11323,90.07105,3422
17.162748,90.06406,3569
17.202534,90.05268,3253
17.252054,90.045685,3443
17.291792,90.03362,3384
17.34131,90.02663,3366
17.381012,90.015205,3301
17.43053,90.00821,3405
17.470362,89.99625,3368
17.51988,89.98925,3152
17.559576,89.97763,3235
17.609097,89.97063,3157
17.648924,89.958664,3310
17.698442,89.95165,-9999
17.738148,89.940155,3227
17.787668,89.93314,3269
17.827429,89.92117,3354
17.876947,89.914154,3418
17.916664,89.9027,3484
17.966185,89.89569,-9999
18.005962,89.88359,3380
18.055481,89.876564,3244
18.095184,89.865135,3104
18.144705,89.858116,3291
18.184452,89.84606,3071
18.23397,89.83904,3392
18.273727,89.827644,3151
18.323248,89.82062,3047
18.363047,89.80859,3103
18.412565,89.80156,3063
18.452219,89.78993,3210
18.501738,89.7829,3290
18.541548,89.770966,3550
18.591066,89.76392,-9999
18.630743,89.75242,-9999
18.680264,89.74538,3457
18.720068,89.733315,3202
18.769587,89.72627,3213
18.809269,89.71481,3171
18.858788,89.70776,3283
18.89859,89.695625,3303
18.948109,89.688576,3242
18.987843,89.67709,3243
19.037361,89.670044,3269
19.077099,89.658005,3118
19.126616,89.65095,3402
19.166302,89.63938,3140
19.21582,89.63232,3221
19.25561,89.62037,3147
19.305128,89.613304,3337
19.344826,89.60165,3234
19.394344,89.59458,3179
19.434189,89.58267,3430
19.483707,89.5756,3457
19.523361,89.564,3381
19.57288,89.55693,3368
19.612587,89.54483,3333
19.662104,89.53775,3357
19.701855,89.52622,3355
19.751373,89.51914,3339
19.791067,89.50706,3409
19.840586,89.49997,3259
19.880373,89.48843,3490
19.929892,89.48134,3379
19.969688,89.469345,3446
20.019205,89.46225,3378
20.058865,89.45059,3514
20.108381,89.4435,3420
20.148159,89.4315,3374
20.197678,89.42441,3385
20.237375,89.41281,3305
20.286894,89.40571,3369
20.326656,89.39369,3471
20.376175,89.38658,3521
20.415867,89.37505,3541
20.465385,89.36794,-9999
20.505125,89.35572,4186
20.554642,89.3486,-9999
20.594347,89.33705,-9999
20.643866,89.32993,-9999
20.683643,89.31795,-9999
20.733162,89.31082,-9999
20.77278,89.29916,-9999
20.822298,89.29202,-9999
20.862087,89.27997,-9999
20.911604,89.272835,-9999
20.951283,89.26116,-9999
21.000801,89.25403,-9999
21.04058,89.24205,-9999
21.0901,89.23491,-9999
21.129786,89.22325,-9999
21.179304,89.21611,-9999
21.219086,89.20402,-9999
21.268602,89.19687,-9999
21.308256,89.185295,-9999
21.357775,89.17815,-9999
21.397528,89.16594,-9999
21.447046,89.15878,-9999
21.486732,89.14727,-9999
21.536251,89.14011,-9999
21.576033,89.127884,-9999
21.625551,89.12071,-9999
21.665186,89.10918,-9999
21.714705,89.102005,-9999
21.754454,89.08991,-9999
21.803972,89.08275,-9999
21.843634,89.07107,-9999
21.893154,89.0639,-9999
21.932938,89.05175,-9999
21.982452,89.044556,-9999
22.02208,89.032875,-9999
22.071598,89.02569,-9999
22.11138,89.01356,-9999
22.160896,89.00636,3063
22.200554,88.99483,3120
22.250072,88.98762,3258
22.289799,88.97537,-9999
22.339315,88.96817,-9999
22.379019,88.95662,-9999
22.428537,88.94942,-9999
22.468264,88.937225,-9999
22.51778,88.93001,-9999
22.557476,88.91832,-9999
22.606993,88.911095,-9999
10.588037,91.37504,3867
10.637386,91.36814,3878
10.677371,91.35611,3888
10.72672,91.34922,3877
10.766582,91.33781,3860
10.815931,91.33091,-9999
10.855925,91.3189,-9999
10.905273,91.312004,-9999
10.945195,91.30054,-9999
10.994544,91.29364,-9999
11.03453,91.281815,-9999
11.0838785,91.27492,-9999
11.123758,91.263435,-9999
11.173107,91.25654,-9999
11.213117,91.24453,-9999
11.262465,91.23763,-9999
11.302345,91.22619,-9999
11.351694,91.21929,-9999
11.391682,91.20736,3906
11.44103,91.20046,3944
11.480902,91.18906,-9999
11.530251,91.18217,-9999
11.570299,91.170204,-9999
11.619647,91.16331,-9999
11.659523,91.15188,3860
11.708872,91.14499,3843
11.748856,91.132996,3610
11.7982025,91.1261,3588
11.838082,91.11466,3800
11.88743,91.107765,3711
11.927443,91.09589,3412
11.976789,91.08899,3741
12.016697,91.07746,3618
12.066044,91.070564,3618
12.106018,91.05863,3591
12.155365,91.051735,3429
12.195279,91.04025,3242
12.244626,91.03335,3455
12.284585,91.02133,3642
12.333931,91.014435,3769
12.373845,91.00308,3446
12.423192,90.996185,3542
12.463173,90.98422,3410
12.512519,90.97732,3099
12.552435,90.96588,3480
12.601782,90.95898,3566
12.641759,90.94698,3224
12.691105,90.94008,3110
12.731025,90.92859,3377
12.780372,90.92169,3352
12.820351,90.90979,3478
12.869697,90.902885,3299
12.909579,90.891426,3467
12.958926,90.88452,3581
12.998938,90.872536,3568
13.048284,90.86563,3515
13.088185,90.854126,3356
13.137531,90.84722,3262
13.177543,90.835304,3742
13.226888,90.82839,3344
13.266749,90.81694,3577
13.316094,90.810036,3236
13.356096,90.79806,3491
13.40544,90.791145,3675
13.44533,90.77965,3449
13.494676,90.77274,3755
13.534726,90.76084,3362
13.584071,90.75393,3832
13.623895,90.74237,3615
13.67324,90.73546,3640
13.713279,90.723495,3679
13.762623,90.71658,3768
13.802504,90.70522,3735
13.851849,90.69831,3653
13.8918495,90.6863,3576
13.941195,90.67939,3870
13.981086,90.668,3799
14.030432,90.66108,3803
14.070414,90.64902,3597
14.119758,90.642105,3483
14.159592,90.630615,3382
14.208936,90.6237,3598
14.248982,90.611786,3357
14.2983265,90.604866,3362
14.338239,90.59338,3409
14.387584,90.586464,3463
14.427557,90.57447,3352
14.476901,90.56755,3469
14.516766,90.55607,3400
14.566111,90.54915,3728
14.606142,90.53715,3405
14.655486,90.53022,3339
14.695366,90.51877,3394
14.74471,90.51184,3512
14.784686,90.49985,3714
14.834029,90.49292,3683
14.873919,90.481415,3526
14.923263,90.47449,3816
14.963281,90.462494,3558
15.012624,90.45556,3669
15.0525,90.44405,3724
15.101844,90.43712,3397
15.141839,90.425224,3787
15.191181,90.41828,3895
15.231069,90.40678,3732
15.280413,90.39984,3549
15.32039,90.3878,3612
15.369732,90.38087,3535
15.409668,90.369385,3797
15.459012,90.36244,3469
15.498943,90.350426,3534
15.5482855,90.34348,3837
15.588248,90.33207,3669
15.637592,90.32512,3710
15.677536,90.313156,3744
15.726878,90.306206,3519
15.766725,90.29468,3558
15.816068,90.287735,3692
15.856075,90.27572,3639
15.905418,90.26876,3684
15.945304,90.257256,3667
15.994647,90.250305,3667
16.034636,90.23836,3941
16.083979,90.23141,3809
16.123886,90.21992,3541
16.17323,90.21296,3627
16.213213,90.20088,3496
16.262554,90.193924,3414
16.302423,90.18242,3359
16.351765,90.17546,3296
16.391806,90.16351,3478
16.441149,90.15655,3237
16.481009,90.14506,3310
16.53035,90.13809,3312
16.57033,90.12609,3536
16.619673,90.119125,3339
16.659557,90.10752,3409
16.708899,90.10055,3566
16.748928,90.08861,3424
16.798271,90.081635,3601
16.838072,90.070076,3357
16.887415,90.0631,3510
16.927412,90.051125,3459
16.976753,90.04414,3369
17.016687,90.03255,3430
17.06603,90.025566,3442
17.105942,90.01352,3468
17.155283,90.00654,3403
17.195246,89.99512,3180
17.244587,89.98813,3360
17.284504,89.97603,3293
17.333847,89.96904,3283
17.373726,89.95759,3208
17.423069,89.9506,3200
17.463074,89.93859,3214
17.512415,89.931595,3026
17.552292,89.91996,3114
17.601633,89.912964,2905
17.641638,89.90095,3181
17.690979,89.89395,3245
17.730865,89.882416,3204
17.780207,89.87541,3133
17.820147,89.86341,3217
17.869488,89.85641,3266
17.909382,89.84491,3318
17.958725,89.837906,3151
17.99868,89.82577,3259
18.04802,89.818756,3175
18.087904,89.80729,3043
18.137245,89.80027,3202
18.177172,89.78818,2982
18.226513,89.78116,3126
18.266447,89.76974,2938
18.31579,89.76272,2886
18.355766,89.75065,3019
18.405107,89.74362,2953
18.444939,89.73196,3091
18.49428,89.72493,-9999
18.534267,89.71295,3258
18.583609,89.705925,-9999
18.623466,89.69439,-9999
18.672808,89.687355,3412
18.71279,89.67525,3092
18.762129,89.66821,3159
18.80199,89.6567,3216
18.851332,89.649666,3178
18.891312,89.6375,3231
18.940653,89.630455,3155
18.980566,89.618935,3222
19.029907,89.61189,3216
19.06982,89.599815,3082
19.119162,89.592766,3256
19.159025,89.58116,3112
19.208366,89.574104,3146
19.248333,89.5621,3073
19.297672,89.55505,3233
19.33755,89.54336,3194
19.38689,89.5363,3205
19.426912,89.524345,3438
19.476252,89.51729,3397
19.516087,89.50565,3362
19.565428,89.49858,3294
19.605312,89.48644,3316
19.654652,89.47937,3304
19.694578,89.4678,3289
19.74392,89.460724,3290
19.783792,89.44859,3338
19.833132,89.44152,3301
19.873096,89.42995,3448
19.922438,89.42287,3355
19.962412,89.41083,3443
20.011751,89.40374,3384
20.05159,89.39205,3501
20.10093,89.384964,3401
20.140884,89.372925,3385
20.190224,89.36583,3444
20.230099,89.35419,3562
20.279438,89.34709,3651
20.319382,89.33504,3698
20.368721,89.327934,-9999
20.408592,89.31637,-9999
20.457933,89.309265,-9999
20.49785,89.297,-9999
20.54719,89.28989,-9999
20.587072,89.2783,-9999
20.636414,89.27119,-9999
20.676367,89.25915,-9999
20.725706,89.25203,-9999
20.765505,89.24033,-9999
20.814846,89.233215,-9999
20.85481,89.22111,-9999
20.90415,89.21398,-9999
20.944008,89.20227,-9999
20.993347,89.19514,-9999
21.033304,89.18311,-9999
21.082644,89.17598,-9999
21.122509,89.164276,-9999
21.171848,89.15714,-9999
21.211807,89.14501,-9999
21.261148,89.13787,-9999
21.300978,89.12625,-9999
21.350319,89.1191,-9999
21.39025,89.10685,-9999
21.439589,89.0997,-9999
21.479456,89.08816,-9999
21.528797,89.081,-9999
21.568754,89.06873,-9999
21.618093,89.06157,-9999
21.657907,89.04997,-9999
21.707247,89.0428,-9999
21.747173,89.03067,-9999
21.796516,89.02352,-9999
21.836355,89.0118,-9999
21.885698,89.00465,-9999
21.925657,88.99245,-9999
21.974997,88.98527,-9999
22.014801,88.97354,-9999
22.064142,88.96637,-9999
22.1041,88.95418,-9999
22.153439,88.94699,-9999
22.193275,88.93541,-9999
22.242615,88.928215,-9999
22.282518,88.91592,-9999
22.33186,88.90873,-9999
22.37174,88.89714,-9999
22.42108,88.88994,-9999
22.460983,88.87769,-9999
22.51032,88.870476,-9999
22.550194,88.85876,-9999
22.599533,88.85154,-9999
10.580689,91.319534,3852
10.629867,91.31265,3892
10.670025,91.30058,3896
10.719201,91.2937,3928
10.759239,91.282265,4009
10.808415,91.27538,-9999
10.848583,91.26334,-9999
10.8977585,91.25646,-9999
10.937856,91.244965,-9999
10.987032,91.23808,-9999
11.027191,91.22622,-9999
11.076366,91.21934,-9999
11.116423,91.20783,-9999
11.165599,91.20095,-9999
11.205783,91.1889,-9999
11.254958,91.18203,-9999
11.295013,91.17054,-9999
11.344189,91.163666,-9999
11.384351,91.15169,-9999
11.433526,91.14481,-9999
11.473575,91.133385,3904
11.522751,91.1265,-9999
11.562972,91.11451,-9999
11.612146,91.10763,3808
11.652199,91.09617,3784
11.701374,91.08929,3792
11.741531,91.077255,3646
11.790706,91.07037,3645
11.830762,91.058914,3727
11.879937,91.05203,3706
11.920122,91.04011,3500
11.969296,91.033226,3761
12.0093775,91.02167,3563
12.058553,91.014786,3595
12.0987015,91.00282,3578
12.147876,90.99594,3432
12.187965,90.984436,3356
12.237141,90.97755,3457
12.277273,90.9655,3682
12.326447,90.95861,3682
12.366534,90.94722,3452
12.4157095,90.94033,3553
12.455864,90.928345,3431
12.505037,90.921455,3197
12.545127,90.90997,3585
12.594301,90.90308,3484
12.634452,90.89106,3315
12.683625,90.88417,3213
12.72372,90.87264,3426
12.772893,90.86575,3369
12.813047,90.85382,3539
12.86222,90.84693,3301
12.902278,90.83544,3473
12.951452,90.82855,3495
12.991637,90.816536,3554
13.04081,90.80965,3586
13.080887,90.79811,3350
13.13006,90.791214,3313
13.170242,90.77924,3668
13.219415,90.772354,3433
13.259454,90.76088,3520
13.308627,90.75398,3304
13.348802,90.741974,3613
13.397973,90.73508,3605
13.438038,90.72356,3451
13.48721,90.71666,3706
13.527433,90.70472,3578
13.576605,90.697815,3791
13.616606,90.68623,3644
13.665778,90.67934,3604
13.705989,90.667336,3709
13.75516,90.66043,3747
13.795217,90.64903,3677
13.844389,90.642136,3580
13.884562,90.63008,3583
13.933733,90.62318,3789
13.973802,90.61176,3782
14.022974,90.60486,3734
14.063129,90.59276,3667
14.112301,90.58585,3574
14.15231,90.57434,3349
14.201483,90.56744,3576
14.241701,90.55548,3377
14.290873,90.54858,3361
14.330959,90.537056,3457
14.380131,90.53015,3545
14.420279,90.51813,3409
14.469449,90.511215,3377
14.509488,90.499695,3362
14.55866,90.49278,3703
14.598866,90.48077,3519
14.648037,90.47385,3457
14.688091,90.46236,3428
14.737263,90.45544,3588
14.777411,90.443405,3744
14.826582,90.436485,3665
14.866646,90.42496,3683
14.915817,90.41804,3826
14.956008,90.406006,3689
15.0051775,90.39908,3649
15.04523,90.38754,3667
15.0944,90.38062,3539
15.13457,90.3687,3814
15.183741,90.36177,3789
15.223801,90.35022,3774
15.272971,90.34329,3630
15.313123,90.33122,3655
15.362291,90.324295,3647
15.402401,90.312775,3683
15.451571,90.30584,3539
15.491678,90.2938,3595
15.540848,90.286865,3720
15.580983,90.275406,3687
15.630153,90.26847,3686
15.670272,90.25647,3741
15.719441,90.249535,3606
15.759463,90.237976,3604
15.808634,90.23104,3722
15.848814,90.21898,3658
15.897983,90.212036,3735
15.938043,90.20049,3616
15.987212,90.19355,3682
16.027378,90.18159,3942
16.076546,90.17464,3807
16.116629,90.16311,3515
16.165798,90.15616,3517
16.205954,90.14404,3448
16.255123,90.13709,3528
16.295166,90.125565,3472
16.344336,90.118614,3333
16.384548,90.10662,3541
16.433718,90.09967,3357
16.473753,90.08815,3428
16.522923,90.08119,3375
16.563074,90.069145,3529
16.612242,90.06219,3478
16.652302,90.05055,3414
16.701471,90.043594,3597
16.741674,90.03161,3471
16.790842,90.02465,3510
16.83082,90.01305,3408
16.87999,90.00608,3519
16.92016,89.99408,3553
16.969328,89.987114,3501
17.009436,89.97547,3368
17.058605,89.9685,3356
17.098692,89.95642,3429
17.147861,89.94945,3319
17.187994,89.93799,3076
17.237164,89.93101,3355
17.277256,89.91888,3235
17.326424,89.911896,3303
17.366478,89.900406,3108
17.415648,89.893425,3234
17.455824,89.88136,3226
17.504992,89.874374,3054
17.545044,89.86272,3091
17.594213,89.85573,-9999
17.63439,89.84367,3113
17.683558,89.836685,3266
17.723618,89.82511,3203
17.772785,89.81812,3191
17.8129,89.80608,3372
17.862068,89.79909,3314
17.902136,89.78755,3365
17.951305,89.780556,3128
17.991434,89.76838,3172
18.040602,89.76138,3084
18.08066,89.74987,3125
18.129827,89.74287,3229
18.169928,89.73073,3008
18.219095,89.723724,3165
18.259203,89.712265,2930
18.308372,89.70525,2900
18.348522,89.69314,3002
18.397688,89.68613,2977
18.437696,89.67442,3078
18.486864,89.667404,3158
18.527023,89.65539,3093
18.57619,89.64836,3128
18.616224,89.636795,3017
18.665394,89.629776,3166
18.705547,89.61762,3092
18.754713,89.610596,-9999
18.794746,89.59903,-9999
18.843914,89.591995,3247
18.88407,89.5798,3278
18.933235,89.57277,3204
18.973324,89.56122,3172
19.022491,89.554184,3196
19.062578,89.54206,3163
19.111746,89.53502,3320
19.151785,89.52338,3163
19.200953,89.516335,3274
19.24109,89.50429,3134
19.290257,89.49724,3247
19.330309,89.48552,3214
19.379477,89.47847,3298
19.41967,89.46647,3357
19.468836,89.45941,3347
19.508844,89.44774,3336
19.558012,89.44068,3302
19.59807,89.42849,3266
19.647238,89.42143,3306
19.687338,89.40982,3318
19.736504,89.40275,3281
19.776552,89.39058,3333
19.825718,89.383514,3277
19.865856,89.37191,3371
19.915024,89.36484,3404
19.95517,89.35275,3351
20.004335,89.34567,3350
20.04435,89.333954,3411
20.093515,89.32687,3215
20.133644,89.31478,3376
20.18281,89.30769,3335
20.222857,89.296005,3390
20.272022,89.28892,-9999
20.31214,89.276825,-9999
20.361305,89.26973,-9999
20.401352,89.25813,-9999
20.45052,89.25103,-9999
20.490608,89.23872,-9999
20.539774,89.23162,-9999
20.579832,89.21999,-9999
20.628998,89.21288,-9999
20.669123,89.2008,-9999
20.71829,89.19369,-9999
20.758265,89.18195,-9999
20.807432,89.17484,-9999
20.84757,89.1627,-9999
20.896736,89.15558,-9999
20.936766,89.14382,-9999
20.985933,89.136696,-9999
21.026062,89.124626,-9999
21.075228,89.1175,-9999
21.115265,89.10575,-9999
21.164433,89.09862,-9999
21.204565,89.08645,-9999
21.25373,89.079315,-9999
21.293736,89.06765,-9999
21.342901,89.06051,-9999
21.383003,89.04821,-9999
21.432169,89.04106,-9999
21.472212,89.02949,-9999
21.52138,89.02234,-9999
21.56151,89.01004,-9999
21.610672,89.00285,-9999
21.650663,88.99124,-9999
21.699827,88.98407,-9999
21.739925,88.97188,-9999
21.789091,88.96472,-9999
21.829113,88.95301,-9999
21.878277,88.94583,-9999
21.918411,88.93361,-9999
21.967577,88.92644,-9999
22.007557,88.914665,-9999
22.05672,88.907486,-9999
22.096853,88.89526,-9999
22.146017,88.88808,-9999
22.186028,88.87645,-9999
22.235193,88.86926,-9999
22.27527,88.85692,-9999
22.324436,88.849724,-9999
22.364492,88.838104,-9999
22.413658,88.83091,-9999
22.453732,88.81861,-9999
22.502897,88.8114,-9999
22.542942,88.79963,-9999
22.592108,88.79242,-9999
10.573386,91.264435,4034
10.622395,91.25757,3927
10.662722,91.24547,3940
10.711729,91.2386,3954
10.75194,91.227135,4002
10.800948,91.220276,4147
10.841285,91.2082,4093
10.890292,91.20133,-9999
10.930559,91.189804,-9999
10.979568,91.18294,-9999
11.019895,91.17103,-9999
11.068902,91.16416,-9999
11.109131,91.15263,-9999
11.158138,91.14577,-9999
11.198491,91.1337,-9999
11.2474985,91.12683,-9999
11.287724,91.11531,-9999
11.336731,91.108444,-9999
11.377062,91.096436,-9999
11.426068,91.08957,-9999
11.4662895,91.07812,3959
11.515297,91.07125,3687
11.555687,91.05923,3943
11.604692,91.05235,3856
11.644917,91.04087,3909
11.693924,91.034,3975
11.73425,91.021935,3662
11.783256,91.01506,3742
11.823483,91.00358,3909
11.87249,90.99671,3776
11.912845,90.98476,3582
11.96185,90.97788,3902
12.002102,90.966286,3569
12.051107,90.95942,3755
12.091427,90.947426,3637
12.140432,90.94056,3524
